,market_id,created_at,store_id,subtotal,total_onshift_dashers,total_busy_dashers,total_outstanding_orders,estimated_store_to_consumer_driving_duration,delivery_id,linear_ests
20122,6.0,2015-02-19 01:50:04,88,3820,,,,725.0,202495,
20123,6.0,2015-02-19 01:53:11,88,1563,,,,511.0,92257,
20124,6.0,2015-02-25 02:09:59,88,5839,,,,728.0,156986,
20125,2.0,2015-02-23 03:18:51,3973,1728,106.0,73.0,107.0,476.0,236489,2235.0
20126,2.0,2015-02-19 01:31:46,3973,3150,74.0,60.0,68.0,294.0,222603,1891.0
20127,2.0,2015-02-22 04:33:15,3973,5296,71.0,69.0,111.0,252.0,202152,2755.0
20128,2.0,2015-02-22 01:50:52,3973,6767,94.0,91.0,168.0,379.0,199198,3530.0
20129,2.0,2015-02-22 00:01:01,3973,2130,35.0,35.0,37.0,108.0,238655,1932.0
20130,2.0,2015-02-21 20:42:00,3973,2793,54.0,50.0,56.0,507.0,199301,2361.0
20131,4.0,2015-02-22 01:52:57,5959,1510,90.0,89.0,194.0,567.0,41494,4465.0
20132,4.0,2015-02-20 03:28:10,5959,1020,108.0,97.0,173.0,944.0,240107,4078.0
20133,4.0,2015-02-21 18:51:45,5959,755,22.0,22.0,27.0,467.0,101346,2562.0
20134,4.0,2015-02-18 22:59:09,5959,725,21.0,20.0,22.0,565.0,54128,2611.0
20135,4.0,2015-02-24 20:32:12,5959,725,69.0,67.0,105.0,1020.0,153975,3689.0
20136,4.0,2015-02-22 21:26:13,5959,1685,54.0,49.0,51.0,310.0,233629,2069.0
20137,4.0,2015-02-24 21:20:27,5959,3110,49.0,49.0,56.0,607.0,123721,2643.0
20138,4.0,2015-02-21 18:40:12,5959,1020,21.0,19.0,19.0,1046.0,112188,3153.0
20139,1.0,2015-02-23 03:46:01,5104,2150,0.0,0.0,0.0,922.0,172278,3570.0
20140,1.0,2015-02-19 02:03:33,5104,2075,0.0,0.0,0.0,370.0,108986,2882.0
20141,1.0,2015-02-20 23:37:40,5104,5950,0.0,0.0,0.0,801.0,162184,3419.0
20142,1.0,2015-02-24 21:02:01,5104,2500,0.0,0.0,0.0,732.0,43055,3333.0
20143,1.0,2015-02-22 04:44:10,5104,2475,0.0,0.0,0.0,177.0,178380,2642.0
20144,1.0,2015-02-21 19:35:26,5104,12650,0.0,0.0,0.0,609.0,209569,3180.0
20145,1.0,2015-02-22 01:26:17,5104,5875,0.0,0.0,0.0,391.0,20037,2908.0
20146,1.0,2015-02-22 02:26:57,5104,5475,0.0,0.0,0.0,619.0,130930,3192.0
20147,1.0,2015-02-23 04:59:34,5104,4050,0.0,0.0,0.0,557.0,109938,3115.0
20148,1.0,2015-02-23 02:56:29,5104,1650,0.0,0.0,0.0,851.0,205653,3481.0
20149,5.0,2015-02-21 02:15:11,757,1000,27.0,27.0,40.0,284.0,187145,2662.0
20150,5.0,2015-02-25 02:49:30,757,2190,25.0,19.0,30.0,426.0,51465,2718.0
20151,5.0,2015-02-22 00:15:16,757,2540,11.0,11.0,15.0,659.0,52267,3017.0
20152,5.0,2015-02-21 22:35:55,757,750,15.0,15.0,18.0,472.0,10838,2743.0
20153,1.0,2015-02-20 00:43:26,4051,1109,21.0,19.0,24.0,444.0,183757,2946.0
20154,1.0,2015-02-20 04:46:05,4051,967,25.0,22.0,25.0,422.0,61853,2841.0
20155,1.0,2015-02-24 05:27:40,4051,1086,15.0,15.0,17.0,497.0,207987,3007.0
20156,1.0,2015-02-23 05:34:32,4051,1742,15.0,13.0,11.0,288.0,39466,2633.0
20157,1.0,2015-02-21 16:01:16,4051,1878,8.0,9.0,1.0,1143.0,214342,3648.0
20158,1.0,2015-02-22 23:56:24,4051,689,27.0,25.0,26.0,1097.0,140243,3644.0
20159,1.0,2015-02-21 02:59:18,5843,3847,70.0,69.0,102.0,524.0,218618,3411.0
20160,1.0,2015-02-25 03:44:45,5843,6606,50.0,37.0,39.0,565.0,70792,2726.0
20161,4.0,2015-02-23 19:03:29,809,1498,21.0,20.0,30.0,431.0,70399,2615.0
20162,2.0,2015-02-23 18:48:10,809,888,18.0,18.0,25.0,565.0,179959,2694.0
20163,2.0,2015-02-23 22:13:31,809,1638,39.0,39.0,45.0,527.0,119106,2520.0
20164,2.0,2015-02-19 02:43:16,809,4407,123.0,100.0,147.0,760.0,14167,2926.0
20165,2.0,2015-02-24 03:04:08,809,1408,103.0,81.0,125.0,565.0,120327,2735.0
20166,2.0,2015-02-23 02:32:15,809,849,144.0,113.0,168.0,480.0,225644,2526.0
20167,6.0,2015-02-23 03:18:58,809,1188,136.0,128.0,175.0,639.0,5846,3090.0
20168,6.0,2015-02-22 01:49:16,5186,3600,,,,134.0,149539,
20169,6.0,2015-02-25 04:42:44,5186,1400,,,,323.0,220276,
20170,6.0,2015-02-23 02:24:25,5186,5275,,,,496.0,247386,
20171,6.0,2015-02-23 02:09:16,5186,13650,,,,602.0,10378,
20172,,2015-02-23 01:39:35,5186,1730,,,,512.0,189085,
20173,2.0,2015-02-22 01:16:44,652,1077,94.0,93.0,155.0,621.0,111319,3540.0
20174,6.0,2015-02-19 21:46:52,1970,1790,26.0,25.0,23.0,190.0,178784,2142.0
20175,1.0,2015-02-22 01:12:07,1970,1690,37.0,35.0,32.0,294.0,10947,2508.0
20176,1.0,2015-02-20 19:34:45,1970,1590,23.0,22.0,23.0,322.0,81288,2713.0
20177,1.0,2015-02-20 02:58:39,1970,895,53.0,52.0,63.0,609.0,137503,3133.0
20178,1.0,2015-02-20 01:44:40,1970,2780,39.0,39.0,37.0,294.0,237886,2548.0
20179,6.0,2015-02-20 20:04:38,1295,2075,,,,734.0,40318,
20180,6.0,2015-02-21 17:22:18,4442,1595,,,,395.0,196267,
20181,3.0,2015-02-24 04:24:54,4442,1390,,,,233.0,189918,
20182,4.0,2015-02-24 02:34:24,1383,2890,18.0,12.0,15.0,664.0,229028,2698.0
20183,4.0,2015-02-24 00:18:44,1383,2190,9.0,7.0,7.0,615.0,227115,2677.0
20184,4.0,2015-02-24 00:48:31,1383,1385,8.0,6.0,7.0,729.0,236784,2845.0
20185,4.0,2015-02-21 23:53:04,1383,1470,12.0,11.0,9.0,351.0,31352,2304.0
20186,4.0,2015-02-19 01:36:06,1383,895,14.0,12.0,10.0,990.0,242421,3076.0
20187,4.0,2015-02-22 00:08:12,1383,1350,12.0,11.0,11.0,465.0,232972,2489.0
20188,2.0,2015-02-24 03:46:46,5687,2298,73.0,69.0,90.0,687.0,149269,2809.0
20189,2.0,2015-02-25 01:03:42,5687,8477,42.0,42.0,44.0,391.0,126513,2250.0
20190,2.0,2015-02-23 01:25:27,5687,11183,108.0,59.0,96.0,825.0,153868,2491.0
20191,2.0,2015-02-21 03:01:59,5687,4293,133.0,129.0,184.0,715.0,52396,3267.0
20192,2.0,2015-02-24 04:16:10,5687,1695,63.0,56.0,67.0,515.0,229927,2388.0
20193,2.0,2015-02-25 02:26:04,5687,1099,91.0,67.0,94.0,703.0,162019,2575.0
20194,2.0,2015-02-21 02:38:22,5687,4895,129.0,127.0,178.0,489.0,232487,2950.0
20195,2.0,2015-02-22 01:14:28,5687,3095,67.0,67.0,103.0,203.0,31194,2615.0
20196,1.0,2015-02-22 04:34:02,654,3700,45.0,45.0,66.0,106.0,185135,2775.0
20197,5.0,2015-02-23 23:13:34,5012,2695,6.0,4.0,4.0,464.0,56124,2685.0
20198,5.0,2015-02-20 20:37:25,5012,1525,18.0,9.0,13.0,630.0,129713,2815.0
20199,5.0,2015-02-23 03:31:13,5012,2120,23.0,13.0,19.0,457.0,9770,2602.0
20200,5.0,2015-02-22 23:47:27,5012,2475,11.0,4.0,4.0,916.0,229112,3150.0
20201,5.0,2015-02-20 01:39:53,5012,3325,25.0,22.0,27.0,602.0,79099,2853.0
20202,5.0,2015-02-24 01:31:09,5012,4095,14.0,12.0,13.0,411.0,49936,2600.0
20203,2.0,2015-02-23 01:22:19,1381,2800,105.0,63.0,98.0,794.0,25184,2527.0
20204,2.0,2015-02-22 01:08:47,1381,5050,64.0,62.0,92.0,751.0,175928,3156.0
20205,2.0,2015-02-25 02:19:16,1381,3000,81.0,55.0,82.0,670.0,75903,2555.0
20206,2.0,2015-02-24 20:55:59,1381,1995,47.0,35.0,35.0,435.0,70742,2062.0
20207,2.0,2015-02-19 02:09:38,1381,2150,103.0,75.0,98.0,811.0,151126,2505.0
20208,2.0,2015-02-23 01:43:59,1381,3300,117.0,63.0,104.0,792.0,28422,2417.0
20209,2.0,2015-02-23 03:40:54,1381,2000,85.0,66.0,103.0,792.0,89226,3003.0
20210,2.0,2015-02-20 02:55:57,1381,4250,110.0,73.0,130.0,1074.0,246754,3393.0
20211,2.0,2015-02-21 02:45:46,1381,2000,135.0,132.0,184.0,709.0,178653,3200.0
20212,2.0,2015-02-18 20:07:46,1381,1700,50.0,43.0,57.0,381.0,70776,2351.0
20213,2.0,2015-02-21 01:41:58,1381,4250,112.0,103.0,165.0,529.0,163032,3218.0
20214,2.0,2015-02-19 02:44:46,5299,8620,104.0,71.0,117.0,647.0,249598,2714.0
20215,2.0,2015-02-25 02:41:01,5299,3625,95.0,76.0,124.0,325.0,211138,2605.0
20216,2.0,2015-02-21 02:21:27,5299,6865,127.0,125.0,197.0,815.0,112602,3814.0
20217,2.0,2015-02-23 01:35:20,5299,5070,115.0,60.0,98.0,883.0,97361,2462.0
20218,2.0,2015-02-21 01:55:53,6805,3725,60.0,58.0,96.0,710.0,89362,3296.0
20219,2.0,2015-02-22 23:12:34,6805,1600,28.0,17.0,15.0,647.0,5018,2393.0
20220,2.0,2015-02-23 01:17:27,6805,4400,42.0,38.0,42.0,663.0,208071,2573.0
20221,2.0,2015-02-23 00:09:57,6805,3775,30.0,29.0,32.0,808.0,149204,2836.0
20222,2.0,2015-02-23 19:26:35,6805,4700,29.0,28.0,43.0,383.0,200250,2568.0
20223,2.0,2015-02-19 02:22:51,6805,4800,68.0,46.0,53.0,395.0,129248,1910.0
20224,2.0,2015-02-23 01:19:57,4210,3950,112.0,97.0,126.0,871.0,235442,2852.0
20225,2.0,2015-02-23 03:07:55,4210,3440,137.0,122.0,180.0,274.0,73002,2602.0
20226,2.0,2015-02-23 20:53:03,4210,1105,51.0,51.0,80.0,608.0,68982,3051.0
20227,2.0,2015-02-23 01:22:19,4210,3280,116.0,94.0,129.0,784.0,229043,2750.0
20228,2.0,2015-02-19 18:55:00,4210,1215,,,,651.0,247274,
20229,2.0,2015-02-21 23:39:41,4210,1615,57.0,55.0,67.0,580.0,71948,2594.0
20230,2.0,2015-02-22 22:48:55,4210,6925,62.0,58.0,70.0,897.0,71691,2934.0
20231,6.0,2015-02-25 02:27:55,6835,1350,,,,1113.0,46906,
20232,,2015-02-19 01:34:53,396,2550,0.0,0.0,0.0,388.0,173684,
20233,3.0,2015-02-24 04:48:22,396,1650,0.0,0.0,0.0,772.0,14767,3202.0
20234,3.0,2015-02-25 02:28:09,396,1700,0.0,0.0,0.0,697.0,84882,3108.0
20235,2.0,2015-02-20 03:04:42,3081,1275,74.0,50.0,87.0,364.0,60634,2452.0
20236,2.0,2015-02-20 19:08:47,3081,999,41.0,41.0,51.0,796.0,246013,2930.0
20237,2.0,2015-02-21 23:55:32,3081,1700,26.0,25.0,31.0,588.0,35143,2647.0
20238,1.0,2015-02-24 18:11:39,4007,810,6.0,1.0,1.0,229.0,200979,2604.0
20239,3.0,2015-02-22 22:05:41,1051,1047,27.0,16.0,17.0,383.0,197150,2442.0
20240,3.0,2015-02-21 00:03:27,1051,816,9.0,8.0,9.0,374.0,7672,2668.0
20241,3.0,2015-02-23 02:42:07,1051,2032,57.0,55.0,58.0,343.0,241013,2415.0
20242,4.0,2015-02-20 22:47:34,1270,1200,26.0,25.0,32.0,867.0,81084,3069.0
20243,4.0,2015-02-21 05:16:26,1270,1645,51.0,51.0,53.0,628.0,85336,2553.0
20244,4.0,2015-02-21 21:27:51,1270,2938,74.0,57.0,80.0,191.0,154767,2093.0
20245,4.0,2015-02-22 22:14:57,1270,1900,39.0,35.0,42.0,862.0,132939,2953.0
20246,4.0,2015-02-24 04:23:37,1270,2525,64.0,44.0,70.0,282.0,218319,2277.0
20247,4.0,2015-02-20 05:04:34,1270,2145,40.0,39.0,49.0,414.0,179081,2498.0
20248,2.0,2015-02-23 01:58:54,2331,2685,137.0,100.0,138.0,197.0,88718,1758.0
20249,2.0,2015-02-23 01:49:52,2331,3285,131.0,86.0,129.0,182.0,146088,1760.0
20250,2.0,2015-02-19 20:35:12,2331,3890,62.0,62.0,79.0,728.0,231931,2889.0
20251,2.0,2015-02-24 02:33:35,2331,4080,110.0,67.0,109.0,287.0,178836,2005.0
20252,2.0,2015-02-23 19:50:39,2331,4325,43.0,42.0,69.0,553.0,194189,2966.0
20253,5.0,2015-02-19 01:08:01,2331,2585,70.0,57.0,57.0,515.0,1470,2265.0
20254,4.0,2015-02-23 02:57:41,1244,1947,116.0,99.0,176.0,547.0,12856,3478.0
20255,4.0,2015-02-21 03:04:05,1244,4895,143.0,137.0,259.0,558.0,102702,4476.0
20256,4.0,2015-02-22 20:51:04,1244,2225,60.0,54.0,58.0,545.0,107192,2359.0
20257,2.0,2015-02-21 03:35:09,408,3200,123.0,122.0,199.0,253.0,147566,3256.0
20258,2.0,2015-02-25 02:27:30,408,3950,91.0,67.0,94.0,523.0,51287,2351.0
20259,2.0,2015-02-21 03:48:25,408,4500,119.0,115.0,194.0,276.0,10299,3304.0
20260,2.0,2015-02-20 02:45:20,408,5150,109.0,77.0,123.0,419.0,76312,2420.0
20261,5.0,2015-02-20 01:26:04,3279,2750,20.0,17.0,19.0,683.0,114201,2915.0
20262,5.0,2015-02-23 23:16:32,3279,2120,6.0,4.0,5.0,687.0,121170,2984.0
20263,5.0,2015-02-22 01:33:15,3279,2790,19.0,18.0,32.0,223.0,168243,2633.0
20264,5.0,2015-02-20 01:55:15,3279,1620,25.0,22.0,29.0,348.0,141918,2580.0
20265,5.0,2015-02-20 01:52:37,3279,3320,25.0,23.0,28.0,635.0,182164,2909.0
20266,5.0,2015-02-20 23:40:38,3279,9035,7.0,7.0,8.0,520.0,46422,2800.0
20267,1.0,2015-02-20 20:16:29,3596,2248,18.0,18.0,24.0,852.0,56347,3520.0
20268,1.0,2015-02-19 03:17:18,3596,2596,16.0,16.0,25.0,527.0,222592,3189.0
20269,1.0,2015-02-23 21:16:40,3596,2398,14.0,14.0,19.0,292.0,195103,2821.0
20270,1.0,2015-02-19 22:09:40,3596,1998,9.0,7.0,6.0,401.0,4678,2825.0
20271,1.0,2015-02-22 03:56:59,684,3031,56.0,56.0,84.0,190.0,113982,2973.0
20272,1.0,2015-02-22 01:50:09,684,8413,55.0,48.0,51.0,508.0,60784,2739.0
20273,1.0,2015-02-24 00:11:33,684,4001,16.0,15.0,17.0,683.0,62181,3219.0
20274,1.0,2015-02-21 03:06:16,684,4814,73.0,69.0,102.0,371.0,35215,3161.0
20275,1.0,2015-02-23 05:06:27,684,3351,22.0,19.0,14.0,506.0,95524,2790.0
20276,1.0,2015-02-24 02:10:36,684,5754,57.0,46.0,48.0,465.0,44054,2595.0
20277,1.0,2015-02-19 01:54:59,684,7455,49.0,47.0,53.0,352.0,137860,2711.0
20278,1.0,2015-02-22 20:39:16,684,708,33.0,33.0,38.0,325.0,151340,2766.0
20279,1.0,2015-02-25 04:24:32,684,5435,37.0,24.0,25.0,720.0,83923,2963.0
20280,1.0,2015-02-25 01:39:46,6915,2765,8.0,4.0,4.0,588.0,29036,3055.0
20281,,2015-02-18 21:12:15,6915,899,9.0,12.0,6.0,580.0,169670,
20282,1.0,2015-02-23 21:33:29,6915,600,7.0,3.0,3.0,406.0,85245,2833.0
20283,1.0,2015-02-24 00:50:42,6915,875,8.0,4.0,9.0,722.0,31973,3329.0
20284,1.0,2015-02-23 22:55:33,6915,835,4.0,3.0,3.0,380.0,86108,2860.0
20285,5.0,2015-02-24 02:23:06,1246,2950,23.0,20.0,28.0,721.0,135922,3076.0
20286,5.0,2015-02-22 04:46:22,1246,2800,18.0,18.0,27.0,414.0,60375,2784.0
20287,1.0,2015-02-19 03:01:22,3203,1574,51.0,51.0,64.0,489.0,225109,3051.0
20288,1.0,2015-02-20 03:23:12,3203,2198,61.0,57.0,65.0,751.0,132081,3161.0
20289,1.0,2015-02-21 04:15:20,3203,3222,56.0,43.0,50.0,605.0,189469,2852.0
20290,1.0,2015-02-22 01:11:50,3203,2198,43.0,29.0,28.0,751.0,88741,2914.0
20291,1.0,2015-02-18 20:36:07,3203,1852,30.0,30.0,36.0,185.0,41372,2629.0
20292,4.0,2015-02-19 19:01:34,4666,2074,53.0,52.0,78.0,850.0,62121,3317.0
20293,4.0,2015-02-19 21:40:23,4666,899,45.0,34.0,37.0,511.0,93735,2298.0
20294,4.0,2015-02-24 18:19:49,4666,1075,14.0,13.0,13.0,479.0,69919,2496.0
20295,4.0,2015-02-23 19:16:00,4666,2697,53.0,48.0,106.0,409.0,17653,3393.0
20296,4.0,2015-02-25 03:17:37,1448,3800,109.0,106.0,175.0,360.0,138646,3313.0
20297,4.0,2015-02-23 02:06:46,1448,2300,121.0,95.0,158.0,916.0,111822,3482.0
20298,4.0,2015-02-21 03:16:30,1448,8000,136.0,132.0,257.0,673.0,36802,4748.0
20299,4.0,2015-02-24 03:00:58,1448,4700,92.0,74.0,126.0,727.0,216567,3274.0
20300,4.0,2015-02-19 02:29:49,1448,8500,110.0,109.0,163.0,571.0,77866,3280.0
20301,1.0,2015-02-23 03:27:44,5497,1500,49.0,49.0,89.0,571.0,201995,3739.0
20302,1.0,2015-02-22 02:44:51,5497,6250,52.0,52.0,69.0,282.0,121336,2873.0
20303,1.0,2015-02-24 04:21:09,5497,4400,31.0,31.0,45.0,596.0,156429,3306.0
20304,1.0,2015-02-25 03:05:46,5497,5600,41.0,41.0,66.0,881.0,174504,3845.0
20305,5.0,2015-02-20 02:18:18,4297,2810,13.0,13.0,20.0,373.0,87896,2715.0
20306,1.0,2015-02-22 01:14:33,4297,1721,11.0,8.0,7.0,618.0,60237,3071.0
20307,3.0,2015-02-21 22:46:29,619,3071,4.0,2.0,3.0,344.0,108040,2641.0
20308,1.0,2015-02-18 20:20:56,3143,1098,22.0,11.0,10.0,504.0,60517,2757.0
20309,5.0,2015-02-21 05:34:38,6888,2248,34.0,20.0,21.0,677.0,220818,2656.0
20310,5.0,2015-02-20 03:42:56,6888,1563,54.0,37.0,60.0,369.0,85250,2597.0
20311,5.0,2015-02-24 03:27:31,6888,948,35.0,34.0,60.0,440.0,116790,3079.0
20312,5.0,2015-02-22 20:18:08,6888,849,30.0,28.0,31.0,677.0,99920,2893.0
20313,5.0,2015-02-20 20:03:05,6888,1197,32.0,27.0,43.0,461.0,240589,2848.0
20314,1.0,2015-02-25 01:23:16,4301,5050,14.0,14.0,17.0,417.0,58105,2934.0
20315,1.0,2015-02-25 01:44:10,4301,7600,15.0,15.0,18.0,527.0,83664,3066.0
20316,1.0,2015-02-21 01:09:34,4301,7850,21.0,15.0,13.0,827.0,15830,3215.0
20317,1.0,2015-02-23 02:57:28,4301,2625,20.0,20.0,32.0,470.0,166308,3162.0
20318,1.0,2015-02-20 21:45:45,4301,5575,18.0,14.0,16.0,333.0,25043,2730.0
20319,2.0,2015-02-20 04:57:22,874,3350,37.0,37.0,38.0,702.0,171811,2641.0
20320,2.0,2015-02-22 03:46:26,874,4425,43.0,38.0,83.0,809.0,219084,3610.0
20321,2.0,2015-02-23 01:23:55,874,1795,41.0,32.0,41.0,253.0,126319,2101.0
20322,2.0,2015-02-25 03:17:12,874,795,44.0,36.0,58.0,648.0,208214,2870.0
20323,2.0,2015-02-19 01:01:41,874,6000,31.0,23.0,22.0,450.0,49785,2198.0
20324,2.0,2015-02-22 02:39:22,1264,2300,112.0,112.0,242.0,548.0,234307,4825.0
20325,2.0,2015-02-18 21:03:06,1264,1800,48.0,39.0,39.0,604.0,86608,2311.0
20326,2.0,2015-02-22 01:15:14,1264,3850,66.0,66.0,109.0,801.0,200102,3515.0
20327,2.0,2015-02-22 22:41:07,1264,1875,36.0,33.0,34.0,780.0,168779,2699.0
20328,2.0,2015-02-22 01:46:12,1264,2700,92.0,90.0,168.0,628.0,57348,3886.0
20329,2.0,2015-02-21 21:25:25,1264,3700,55.0,47.0,57.0,908.0,52999,2882.0
20330,2.0,2015-02-19 01:55:12,1264,2350,93.0,74.0,92.0,502.0,23255,2195.0
20331,1.0,2015-02-23 19:50:42,5669,3400,10.0,9.0,15.0,953.0,218525,3671.0
20332,2.0,2015-02-23 23:36:32,1176,999,28.0,28.0,35.0,760.0,202056,2887.0
20333,2.0,2015-02-20 20:41:44,1176,999,86.0,74.0,96.0,325.0,220810,2198.0
20334,2.0,2015-02-21 19:40:26,1176,1149,64.0,57.0,75.0,578.0,111833,2611.0
20335,2.0,2015-02-22 23:48:00,1176,1375,52.0,52.0,65.0,433.0,198548,2486.0
20336,2.0,2015-02-21 21:17:20,1176,999,74.0,69.0,87.0,843.0,21087,2920.0
20337,2.0,2015-02-22 00:19:30,1176,1111,61.0,60.0,78.0,502.0,112336,2619.0
20338,2.0,2015-02-23 23:54:11,1176,1149,30.0,30.0,33.0,691.0,49946,2705.0
20339,2.0,2015-02-23 02:31:31,1176,2110,144.0,113.0,168.0,668.0,34211,2760.0
20340,2.0,2015-02-23 19:43:08,1176,1695,41.0,41.0,65.0,618.0,126406,3007.0
20341,2.0,2015-02-19 00:30:40,1176,1673,46.0,29.0,30.0,583.0,72022,2200.0
20342,2.0,2015-02-23 01:01:39,1176,1212,102.0,88.0,107.0,1180.0,25901,3088.0
20343,2.0,2015-02-22 01:36:26,1176,2110,119.0,118.0,200.0,761.0,36231,4015.0
20344,2.0,2015-02-20 02:07:05,1176,2552,143.0,97.0,146.0,772.0,75242,2548.0
20345,2.0,2015-02-20 22:37:07,1176,1099,36.0,32.0,36.0,626.0,82364,2557.0
20346,2.0,2015-02-23 02:59:14,1176,3390,146.0,120.0,178.0,552.0,80735,2742.0
20347,6.0,2015-02-21 21:23:34,810,4050,51.0,48.0,56.0,399.0,209744,2460.0
20348,2.0,2015-02-22 18:30:59,810,1800,17.0,17.0,20.0,426.0,133410,2441.0
20349,2.0,2015-02-19 17:32:36,810,1275,10.0,6.0,6.0,393.0,179185,2313.0
20350,2.0,2015-02-19 18:43:25,810,1000,14.0,13.0,14.0,322.0,128533,2269.0
20351,2.0,2015-02-19 23:01:42,810,1512,19.0,6.0,11.0,269.0,181398,2089.0
20352,2.0,2015-02-22 18:59:29,810,3575,20.0,20.0,22.0,801.0,13578,2871.0
20353,2.0,2015-02-22 00:25:37,810,1200,34.0,32.0,51.0,739.0,7669,3057.0
20354,6.0,2015-02-25 03:42:33,88,2311,,,,152.0,198848,
20355,6.0,2015-02-20 02:52:12,88,1986,,,,729.0,72715,
20356,6.0,2015-02-21 04:01:05,88,1971,,,,1077.0,179817,
20357,6.0,2015-02-22 03:54:36,88,3824,,,,701.0,209478,
20358,6.0,2015-02-23 02:08:31,88,2694,,,,546.0,22047,
20359,6.0,2015-02-20 01:08:06,88,1303,,,,357.0,113276,
20360,6.0,2015-02-23 03:16:09,88,1955,,,,556.0,92253,
20361,1.0,2015-02-22 02:32:16,88,7138,,,,524.0,152118,
20362,2.0,2015-02-22 01:29:02,3973,4258,73.0,73.0,132.0,886.0,137478,3927.0
20363,2.0,2015-02-20 01:50:46,3973,2725,91.0,87.0,118.0,468.0,132029,2659.0
20364,2.0,2015-02-22 00:59:08,3973,5292,48.0,46.0,84.0,630.0,2064,3257.0
20365,2.0,2015-02-23 00:53:29,3973,2648,66.0,62.0,64.0,850.0,168986,2642.0
20366,2.0,2015-02-21 00:17:10,3973,3082,27.0,27.0,37.0,714.0,236820,2898.0
20367,2.0,2015-02-23 02:10:44,3973,1541,125.0,77.0,121.0,798.0,33238,2535.0
20368,2.0,2015-02-25 01:17:17,3973,7427,55.0,54.0,59.0,948.0,54850,2927.0
20369,1.0,2015-02-24 19:34:36,6332,1099,8.0,6.0,7.0,611.0,102968,3134.0
20370,5.0,2015-02-22 01:27:37,1065,850,42.0,37.0,74.0,560.0,94410,3369.0
20371,5.0,2015-02-21 04:30:31,1065,2654,67.0,55.0,99.0,300.0,202287,2967.0
20372,1.0,2015-02-25 02:59:06,34,3750,8.0,8.0,9.0,999.0,45575,3647.0
20373,4.0,2015-02-20 00:03:43,5959,1195,29.0,29.0,33.0,736.0,209386,2841.0
20374,4.0,2015-02-25 01:44:07,5959,1390,100.0,98.0,135.0,940.0,31490,3412.0
20375,4.0,2015-02-18 19:13:30,5959,1510,65.0,63.0,113.0,270.0,19208,3032.0
20376,4.0,2015-02-19 21:36:29,5959,3340,51.0,36.0,41.0,578.0,248452,2336.0
20377,4.0,2015-02-18 19:23:23,5959,995,71.0,69.0,154.0,331.0,167930,3825.0
20378,4.0,2015-02-20 19:10:06,5959,2750,78.0,78.0,123.0,739.0,101888,3473.0
20379,5.0,2015-02-20 04:03:27,987,3161,26.0,24.0,27.0,859.0,132103,3140.0
20380,5.0,2015-02-23 02:59:16,987,3540,28.0,27.0,43.0,410.0,712,2863.0
20381,1.0,2015-02-21 02:28:35,5104,2100,0.0,0.0,0.0,797.0,98051,3414.0
20382,3.0,2015-02-25 03:01:19,5104,3600,0.0,0.0,0.0,579.0,74041,2961.0
20383,1.0,2015-02-24 02:12:48,5104,2250,0.0,0.0,0.0,542.0,244001,3096.0
20384,1.0,2015-02-20 01:41:23,5104,2500,0.0,0.0,0.0,670.0,245222,3256.0
20385,1.0,2015-02-20 02:16:27,5104,6000,0.0,0.0,0.0,604.0,248222,3174.0
20386,1.0,2015-02-23 01:55:17,5104,2525,0.0,0.0,0.0,141.0,225929,2597.0
20387,1.0,2015-02-22 01:38:35,5104,6300,0.0,0.0,0.0,234.0,216040,2713.0
20388,1.0,2015-02-25 02:51:01,5104,4100,0.0,0.0,0.0,541.0,140879,3095.0
20389,1.0,2015-02-22 04:32:06,5104,3850,0.0,0.0,0.0,550.0,27564,3106.0
20390,1.0,2015-02-21 04:42:38,5104,4925,0.0,0.0,0.0,436.0,95625,2964.0
20391,1.0,2015-02-23 19:49:06,5104,2567,9.0,7.0,5.0,505.0,182856,2933.0
20392,1.0,2015-02-24 00:50:42,5104,2536,10.0,8.0,-4.0,253.0,104528,2401.0
20393,1.0,2015-02-24 04:38:27,4051,739,29.0,22.0,19.0,371.0,67278,2571.0
20394,1.0,2015-02-18 15:29:30,4051,1328,3.0,1.0,1.0,628.0,134024,3159.0
20395,1.0,2015-02-23 19:26:33,4051,1877,25.0,24.0,30.0,344.0,118773,2837.0
20396,3.0,2015-02-20 01:58:07,3697,3110,19.0,19.0,23.0,253.0,247251,2545.0
20397,3.0,2015-02-22 23:43:57,3697,2195,14.0,6.0,6.0,620.0,71542,2825.0
20398,3.0,2015-02-21 03:50:35,3697,1650,26.0,26.0,41.0,611.0,159682,3190.0
20399,3.0,2015-02-21 01:46:49,3697,1590,17.0,17.0,21.0,390.0,23224,2726.0
20400,1.0,2015-02-20 00:46:26,5401,3324,21.0,19.0,26.0,823.0,130508,3461.0
20401,2.0,2015-02-20 19:34:28,809,1757,73.0,67.0,90.0,842.0,152762,3016.0
20402,2.0,2015-02-21 01:53:43,809,3066,133.0,125.0,224.0,879.0,93628,4353.0
20403,2.0,2015-02-23 20:05:44,809,1856,52.0,50.0,78.0,549.0,206963,2922.0
20404,2.0,2015-02-19 17:38:07,809,419,14.0,14.0,16.0,726.0,55817,2808.0
20405,2.0,2015-02-23 20:10:57,809,1956,46.0,46.0,78.0,521.0,59889,3032.0
20406,3.0,2015-02-21 19:09:03,809,749,55.0,55.0,56.0,621.0,138072,2757.0
