market_id,created_at,store_id,subtotal,total_onshift_dashers,total_busy_dashers,total_outstanding_orders,estimated_store_to_consumer_driving_duration,delivery_id
2,2015-02-20 00:18:32,5890,1349,21,20,23,998,216271
2,2015-02-24 03:24:54,5890,2720,82,64,98,833,94829
2,2015-02-22 00:24:42,5890,2345,33,29,46,617,44725
2,2015-02-18 21:40:28,5890,3375,36,30,23,622,145948
2,2015-02-23 01:05:33,5890,2375,94,72,84,399,6978
2,2015-02-24 02:44:02,5890,3685,92,43,69,581,25324
6,2015-02-23 01:28:56,5890,2135,108,59,96,346,96880
2,2015-02-25 01:23:23,5890,11950,59,56,64,693,102587
2,2015-02-19 04:40:01,5890,3100,42,37,39,636,52913
2,2015-02-24 02:12:12,3282,3600,95,81,120,318,36110
2,2015-02-19 02:49:11,3282,3000,110,109,164,1140,45686
4,2015-02-23 01:41:39,3282,1800,112,82,134,882,197467
4,2015-02-20 00:29:44,3282,2000,39,39,52,118,111986
4,2015-02-19 00:58:50,3282,5800,65,65,76,769,163217
4,2015-02-24 22:27:14,3282,2200,25,24,28,620,94064
4,2015-02-22 21:14:54,3282,2200,55,51,58,319,186086
4,2015-02-22 20:05:50,3282,5500,52,50,60,668,159331
4,2015-02-20 21:50:06,3282,1700,46,34,38,584,186033
4,2015-02-23 02:48:41,3282,7800,117,110,181,1000,9964
4,2015-02-23 01:18:57,3282,1200,77,70,104,1104,126488
4,2015-02-19 23:42:16,3282,2800,27,25,31,1060,131760
4,2015-02-23 01:47:20,3282,2300,116,80,134,622,228851
4,2015-02-20 02:00:45,3282,2500,115,107,156,748,109724
3,2015-02-22 02:42:23,808,2245,24,24,33,533,182323
3,2015-02-21 00:57:37,808,3040,13,12,11,533,122931
3,2015-02-24 01:41:10,808,3464,18,14,13,719,134915
3,2015-02-23 01:53:25,5908,5260,23,14,12,795,210145
3,2015-02-21 17:56:40,5908,700,1,0,0,649,125612
5,2015-02-22 20:35:54,5896,2985,13,13,15,584,7519
1,2015-02-22 03:34:51,2937,5875,50,50,82,595,45462
1,2015-02-20 03:15:32,2937,2515,54,53,63,819,163699
1,2015-02-24 03:00:56,2937,2915,36,36,46,239,130883
1,2015-02-21 03:22:35,2937,2185,56,56,98,248,17218
1,2015-02-21 21:20:22,2937,4395,26,24,24,538,205899
1,2015-02-20 02:54:21,2937,4260,52,52,65,855,185642
1,2015-02-23 05:54:06,2937,4875,12,11,9,915,170825
1,2015-02-19 02:30:47,2937,2665,49,49,55,376,55279
NA,2015-02-23 03:43:14,2937,2715,48,48,97,196,92302
4,2015-02-25 00:28:30,3282,5000,31,30,43,719,80306
2,2015-02-25 03:03:21,4310,2798,108,107,160,643,238900
2,2015-02-22 01:15:55,4310,3848,94,93,155,582,178511
2,2015-02-23 02:53:34,4310,2749,144,127,174,531,198287
2,2015-02-21 03:33:26,4310,2947,167,167,236,895,94086
2,2015-02-24 02:34:25,4310,2798,110,67,109,860,109612
2,2015-02-23 03:02:36,4310,1549,143,121,188,539,194591
2,2015-02-21 04:20:20,4310,4698,135,133,185,821,146669
2,2015-02-22 02:37:03,4310,7193,141,141,276,488,11480
2,2015-02-25 04:04:13,4310,1999,98,79,101,681,36672
2,2015-02-22 05:06:23,4310,2199,68,67,123,552,106602
2,2015-02-22 03:45:24,4310,1849,136,136,183,834,219672
2,2015-02-21 02:49:07,4310,1857,159,153,237,950,99114
NA,2015-02-22 03:38:06,4310,2357,144,143,215,1028,48822
2,2015-02-21 03:34:28,4310,5226,167,167,236,635,41954
2,2015-02-23 02:16:12,4310,2399,141,104,162,1026,116517
2,2015-02-21 02:55:23,2937,2235,53,53,83,310,203408
1,2015-02-24 02:13:25,2937,1670,36,36,51,255,220578
3,2015-02-23 22:14:14,6761,1300,5,5,2,920,231509
3,2015-02-23 20:34:20,6761,1925,8,8,6,920,212802
1,2015-02-20 23:30:46,2221,2698,13,13,13,814,22335
1,2015-02-20 19:22:15,2221,2550,19,19,22,553,27057
1,2015-02-23 18:49:51,2221,3300,12,12,11,334,166090
2,2015-02-23 00:33:44,4310,1899,67,67,73,453,162116
2,2015-02-21 21:16:29,4310,2499,74,69,87,424,136417
5,2015-02-21 23:14:43,1271,3856,14,13,14,309,73505
5,2015-02-20 02:56:02,1271,2077,23,14,22,743,25292
3,2015-02-23 05:56:24,252,995,NA,NA,NA,565,20295
3,2015-02-20 04:14:59,252,4870,NA,NA,NA,650,48481
3,2015-02-19 18:00:09,252,2185,NA,NA,NA,587,67151
3,2015-02-25 00:38:39,252,4285,NA,NA,NA,687,182889
3,2015-02-18 19:43:58,252,1195,NA,NA,NA,473,130658
6,2015-02-22 21:12:41,289,1141,NA,NA,NA,214,217969
6,2015-02-24 19:10:50,289,1367,NA,NA,NA,323,96189
6,2015-02-21 23:39:05,289,2334,NA,NA,NA,309,143053
6,2015-02-23 02:41:10,289,2593,NA,NA,NA,499,45310
6,2015-02-21 02:36:13,289,1110,NA,NA,NA,340,7836
4,2015-02-21 02:55:59,5246,2670,100,99,175,503,136301
4,2015-02-25 00:41:16,5246,3135,25,23,23,326,87806
4,2015-02-21 00:59:54,5246,1645,44,44,62,989,105050
4,2015-02-24 01:12:49,5246,6885,50,49,54,750,177768
4,2015-02-21 03:09:50,5246,1990,102,100,184,291,211301
4,2015-02-22 22:30:00,5246,2185,40,32,32,527,148389
4,2015-02-23 19:04:32,5246,895,34,30,34,899,79435
4,2015-02-19 00:16:40,5246,2730,22,21,22,637,151258
4,2015-02-21 01:46:58,5246,4115,76,74,150,677,186343
4,2015-02-22 03:38:01,5246,4475,84,83,130,317,130672
4,2015-02-22 04:08:55,5246,1490,70,62,103,291,155209
4,2015-02-19 01:23:58,5246,4145,56,55,81,950,5255
4,2015-02-24 21:09:39,5246,500,49,49,58,858,228049
4,2015-02-19 03:27:07,5246,1095,86,79,139,229,8586
4,2015-02-22 02:34:45,5246,1175,86,85,180,1070,234608
4,2015-02-23 03:37:12,5246,1845,91,63,105,956,98371
4,2015-02-19 21:57:02,5246,1252,35,23,22,861,244487
4,2015-02-19 21:23:00,5246,895,42,34,36,317,1513
3,2015-02-18 19:26:04,3100,736,21,23,18,191,130915
2,2015-02-24 03:18:59,2525,1395,81,64,94,320,63412
2,2015-02-21 03:04:42,2525,770,133,129,184,210,191340
4,2015-02-24 02:59:13,2525,895,93,46,82,604,116673
2,2015-02-19 02:20:25,2525,2965,102,86,115,284,3009
2,2015-02-21 19:54:33,2525,1615,45,45,62,675,73074
1,2015-02-21 02:43:02,612,5300,49,49,72,829,44501
1,2015-02-22 02:42:18,612,1300,52,52,69,532,71740
1,2015-02-20 21:48:13,2299,1400,4,4,4,500,126409
1,2015-02-19 00:57:45,5130,900,12,12,12,63,174535
4,2015-02-24 00:20:41,5246,1175,20,20,22,413,108928
4,2015-02-24 03:42:52,5246,3260,70,49,73,1034,115204
4,2015-02-25 01:40:39,5246,4885,61,59,74,1060,88932
4,2015-02-22 00:00:15,5246,1370,32,31,45,447,189018
4,2015-02-22 02:20:35,5246,895,84,79,164,957,213194
4,2015-02-23 19:12:47,5246,1595,39,37,48,877,59865
6,2015-02-20 02:59:42,5246,1650,109,87,159,796,97972
4,2015-02-20 02:45:02,5246,5680,108,91,159,762,34458
4,2015-02-19 03:23:33,5246,1690,89,82,143,550,26648
4,2015-02-24 01:43:41,5246,2195,64,64,78,1056,90328
4,2015-02-23 02:07:57,5246,6870,112,70,119,858,199840
4,2015-02-22 04:04:23,5246,2315,75,63,108,660,86162
4,2015-02-24 22:34:12,5246,995,22,22,21,857,199601
1,2015-02-22 01:10:56,5130,4200,11,11,15,225,42214
1,2015-02-22 05:05:44,5130,3700,9,9,15,614,109674
1,2015-02-21 02:05:12,5130,2850,21,21,32,509,99671
3,2015-02-19 02:03:57,2587,6200,38,34,34,636,58731
2,2015-02-19 03:45:24,2587,2800,37,31,30,464,224756
6,2015-02-19 03:13:07,6965,1398,NA,NA,NA,630,112717
6,2015-02-24 02:34:57,6965,1398,NA,NA,NA,664,130847
6,2015-02-23 04:52:19,6965,1515,NA,NA,NA,791,203363
4,2015-02-20 06:02:23,6965,1180,NA,NA,NA,904,11443
6,2015-02-22 22:07:46,6965,475,NA,NA,NA,469,35260
6,2015-02-22 01:43:01,6965,1220,NA,NA,NA,652,7285
6,2015-02-20 01:50:45,6965,1000,NA,NA,NA,575,150329
6,2015-02-22 21:35:58,6965,699,NA,NA,NA,889,93376
4,2015-02-21 23:52:33,5246,3765,32,32,34,892,198965
4,2015-02-21 23:58:49,5246,3440,31,30,41,927,59291
4,2015-02-21 02:19:07,5246,4835,90,89,165,387,4788
4,2015-02-25 01:04:47,5246,1390,36,31,35,464,16838
4,2015-02-23 23:49:02,5246,5520,18,10,11,727,221602
4,2015-02-20 22:24:45,5246,895,24,19,19,317,74486
4,2015-02-21 20:39:03,5246,1145,57,51,71,950,106118
4,2015-02-19 00:54:58,5246,8070,29,27,40,863,82850
4,2015-02-22 02:37:59,5246,3272,88,88,186,478,4255
4,2015-02-22 01:46:30,5246,4140,74,73,147,807,163685
4,2015-02-25 00:46:56,5246,4030,25,25,25,539,7168
4,2015-02-22 01:15:02,5246,1395,39,38,85,989,169146
4,2015-02-22 21:35:04,5246,3285,56,43,46,453,190470
4,2015-02-21 01:44:13,5246,1595,76,72,143,134,61534
6,2015-02-19 05:38:42,6965,699,NA,NA,NA,627,101337
6,2015-02-22 05:50:04,6965,2735,NA,NA,NA,761,169172
6,2015-02-22 22:51:41,6965,995,NA,NA,NA,737,51023
6,2015-02-21 05:39:59,6965,1515,NA,NA,NA,667,172090
6,2015-02-23 00:29:53,6965,612,NA,NA,NA,755,53874
6,2015-02-22 01:17:04,6965,950,NA,NA,NA,1088,95320
6,2015-02-20 02:46:10,6965,1005,NA,NA,NA,1040,60742
6,2015-02-23 01:15:12,6965,1174,NA,NA,NA,660,147414
6,2015-02-22 06:00:50,6965,475,NA,NA,NA,535,72819
6,2015-02-21 04:17:53,6965,1964,NA,NA,NA,811,107573
6,2015-02-22 23:01:19,6965,475,NA,NA,NA,602,236018
6,2015-02-21 01:11:39,6965,950,NA,NA,NA,737,153422
6,2015-02-23 03:49:44,6965,580,NA,NA,NA,1332,111051
4,2015-02-20 00:35:42,5246,2490,24,24,33,597,110108
4,2015-02-22 00:49:34,3332,3770,8,8,8,848,39888
1,2015-02-23 20:59:20,3229,995,20,20,36,157,57850
1,2015-02-21 03:05:17,3229,2590,51,51,86,687,162519
1,2015-02-21 04:08:42,3229,2672,59,59,106,848,170482
1,2015-02-20 03:27:43,3229,2785,53,53,62,574,73295
1,2015-02-24 03:25:37,3229,2190,35,35,53,461,35877
1,2015-02-21 19:08:25,3229,1590,14,14,17,303,127887
1,2015-02-22 17:42:40,3229,2540,4,4,11,806,85966
1,2015-02-19 02:27:44,3229,2290,48,48,59,652,175454
1,2015-02-21 21:26:38,3229,895,28,23,24,327,5422
1,2015-02-20 02:25:48,3229,2190,51,51,66,321,187281
6,2015-02-22 01:38:29,6965,1985,NA,NA,NA,317,35350
6,2015-02-19 04:20:27,6965,1130,NA,NA,NA,234,37362
6,2015-02-22 03:48:36,6965,480,NA,NA,NA,743,8643
6,2015-02-24 02:06:23,6965,699,NA,NA,NA,918,172274
6,2015-02-24 03:21:14,6965,950,NA,NA,NA,598,80801
6,2015-02-22 00:20:21,6965,1398,NA,NA,NA,587,165155
6,2015-02-21 03:42:45,6965,950,NA,NA,NA,601,106515
6,2015-02-22 05:23:16,6965,525,NA,NA,NA,401,227661
6,2015-02-21 06:55:07,6965,898,NA,NA,NA,696,37802
6,2015-02-21 06:51:15,6965,475,NA,NA,NA,749,241852
2,2015-02-24 02:36:37,1301,1850,109,66,103,659,90996
2,2015-02-23 01:35:50,1301,3795,129,90,122,556,228803
1,2015-02-24 03:27:57,1301,3649,103,95,132,654,80152
2,2015-02-21 22:32:05,1301,900,69,67,71,277,68065
2,2015-02-23 21:09:48,1301,875,48,47,77,577,133447
1,2015-02-22 21:35:36,4285,890,13,9,8,457,213542
1,2015-02-23 05:38:44,4285,1136,7,7,6,228,4476
NA,2015-02-23 04:02:06,4285,785,8,8,19,431,227931
3,2015-02-23 03:36:48,4941,1498,18,12,11,766,162155
3,2015-02-19 03:30:11,4941,5596,11,8,8,486,144665
3,2015-02-20 22:08:33,4941,4296,4,3,4,591,193357
3,2015-02-18 20:04:58,4941,1594,4,2,2,807,131288
6,2015-02-19 20:03:08,3144,4525,NA,NA,NA,748,91926
6,2015-02-23 20:35:58,3144,1625,NA,NA,NA,768,165954
6,2015-02-21 23:53:36,3144,2775,NA,NA,NA,565,238033
NA,2015-02-22 02:08:40,3144,1350,NA,NA,NA,820,187592
6,2015-02-23 02:25:24,3144,4475,NA,NA,NA,319,132577
6,2015-02-22 19:20:46,3144,1625,NA,NA,NA,767,123110
6,2015-02-20 03:27:55,3144,3425,NA,NA,NA,316,185446
6,2015-02-22 20:48:04,3144,1100,NA,NA,NA,583,168212
6,2015-02-21 21:25:56,3144,2975,NA,NA,NA,513,95304
6,2015-02-19 02:06:47,3144,1800,NA,NA,NA,417,42320
6,2015-02-20 20:55:25,3144,1375,NA,NA,NA,302,125802
6,2015-02-23 01:53:53,3144,2550,NA,NA,NA,525,50381
6,2015-02-25 03:21:06,3144,1525,NA,NA,NA,152,112069
6,2015-02-23 19:26:28,3144,5500,NA,NA,NA,415,155150
6,2015-02-23 02:47:02,3144,1800,NA,NA,NA,503,155491
6,2015-02-23 02:40:40,3144,2350,NA,NA,NA,122,13181
6,2015-02-24 00:16:31,3144,4175,NA,NA,NA,315,134245
6,2015-02-23 00:19:18,3144,1250,NA,NA,NA,512,71350
6,2015-02-24 19:28:29,3144,1725,NA,NA,NA,593,221191
6,2015-02-25 02:38:46,3144,3500,NA,NA,NA,679,33071
6,2015-02-19 20:01:55,3144,2675,NA,NA,NA,594,134464
6,2015-02-24 19:56:28,3144,1350,NA,NA,NA,760,84137
6,2015-02-23 02:31:09,3144,2425,NA,NA,NA,568,235210
5,2015-02-22 22:41:37,1210,3145,11,10,14,431,133769
1,2015-02-18 23:19:58,5035,2500,7,6,5,591,165020
1,2015-02-19 20:01:57,5035,1650,5,5,7,689,102063
2,2015-02-18 22:31:09,5035,1250,7,5,4,106,193879
1,2015-02-23 05:05:44,6034,1275,22,19,14,440,53569
1,2015-02-24 03:32:38,6034,525,53,51,55,450,204133
1,2015-02-23 02:54:21,6034,1175,75,70,90,701,135945
1,2015-02-21 20:49:23,3160,1893,26,26,27,471,250906
1,2015-02-20 19:40:10,3160,3496,31,31,38,814,215583
1,2015-02-21 20:23:00,3160,4495,27,20,20,849,237653
1,2015-02-22 21:27:00,3160,6139,26,26,28,829,146519
1,2015-02-23 04:42:52,181,2050,8,8,16,765,1499
3,2015-02-19 19:43:01,515,1095,10,10,13,465,161410
3,2015-02-23 22:13:08,515,4163,9,9,14,250,75325
3,2015-02-22 18:52:21,515,4294,4,4,7,753,128075
3,2015-02-22 02:09:50,515,2769,24,24,30,821,96929
3,2015-02-23 00:10:40,515,7045,16,12,9,413,145879
3,2015-02-24 01:35:11,515,5034,19,10,10,702,91473
3,2015-02-21 21:23:03,515,2124,10,10,12,483,73024
3,2015-02-21 02:09:57,515,2389,25,25,23,553,146089
3,2015-02-22 01:33:48,515,4987,20,16,13,523,25554
3,2015-02-22 19:05:03,515,949,6,6,7,450,183664
3,2015-02-24 01:26:06,515,2814,20,9,8,815,225852
3,2015-02-19 04:02:03,515,1074,15,12,12,553,207213
3,2015-02-22 21:03:55,515,2640,12,12,17,189,141697
3,2015-02-21 03:18:43,515,5194,31,30,41,361,79878
3,2015-02-20 02:37:06,515,3889,31,24,23,651,166442
3,2015-02-25 03:10:27,515,1990,22,21,21,742,214069
3,2015-02-25 03:39:51,515,1520,22,22,20,593,231195
3,2015-02-18 20:35:59,515,1420,11,11,10,538,232208
3,2015-02-25 02:22:42,515,2098,20,19,18,670,213092
3,2015-02-20 20:45:55,515,2398,14,13,12,816,75038
4,2015-02-25 01:56:15,6644,2500,106,102,156,1174,210260
4,2015-02-19 04:05:37,6644,4100,89,78,89,612,128216
4,2015-02-23 02:48:32,6644,4700,117,110,181,187,47621
4,2015-02-21 04:27:18,6644,7574,104,93,127,753,192724
1,2015-02-20 02:53:22,6644,2300,118,117,190,428,77226
4,2015-02-22 01:12:04,6644,2000,79,76,137,386,1181
4,2015-02-22 01:45:57,6644,2200,89,85,184,115,113775
4,2015-02-21 02:55:34,6644,7500,143,142,253,870,120748
2,2015-02-21 19:58:22,4535,999,47,47,60,674,21056
2,2015-02-18 20:00:29,4535,1998,51,41,54,597,173386
2,2015-02-18 21:11:31,4535,2148,42,37,38,789,181112
2,2015-02-23 20:18:33,4535,2211,39,39,62,774,32289
2,2015-02-21 02:03:09,4535,1403,121,116,188,NA,39710
2,2015-02-23 02:35:47,4535,898,123,79,113,762,40439
2,2015-02-22 23:39:26,4535,898,33,31,34,682,109985
2,2015-02-23 00:33:17,4535,999,47,47,57,627,21465
2,2015-02-18 20:38:51,4535,1350,50,46,54,802,194934
2,2015-02-18 21:07:46,4535,2148,44,38,38,804,149232
2,2015-02-21 20:27:41,4535,1099,54,52,59,745,37822
2,2015-02-21 23:57:55,4535,2200,32,29,32,232,47388
2,2015-02-21 21:18:03,4535,999,53,49,53,313,185210
2,2015-02-19 21:53:02,4535,3447,33,20,20,465,224675
2,2015-02-20 01:42:32,4535,999,83,83,99,944,61053
2,2015-02-22 23:24:47,4535,2282,40,33,24,566,222514
2,2015-02-20 23:33:52,4535,1491,27,27,35,744,114497
2,2015-02-22 23:19:58,4535,1998,33,29,27,588,5091
2,2015-02-23 19:17:03,4535,1349,23,22,24,567,133678
5,2015-02-22 20:11:46,4535,2399,46,46,46,907,205212
2,2015-02-21 21:22:14,4535,1998,51,48,56,704,137808
2,2015-02-18 22:58:47,4535,1100,21,12,12,650,16679
2,2015-02-23 20:02:36,4535,999,40,40,58,365,48766
2,2015-02-18 20:15:24,4535,2298,52,48,59,465,18352
2,2015-02-22 19:47:59,4535,2200,34,34,44,313,217569
2,2015-02-20 01:55:08,4535,999,91,86,123,850,95988
6,2015-02-19 20:22:00,4535,999,49,46,60,898,2222
2,2015-02-18 20:35:05,4535,1274,50,46,54,764,46034
2,2015-02-22 20:36:01,4535,999,53,53,57,558,79237
2,2015-02-21 01:13:57,4535,0,79,76,118,692,232041
2,2015-02-23 19:29:03,4535,2248,30,36,47,571,118180
2,2015-02-18 19:29:55,4535,1111,35,35,54,888,74898
2,2015-02-19 20:05:20,4535,2689,49,38,57,684,24008
2,2015-02-23 00:23:51,4535,2301,46,45,45,870,75686
2,2015-02-21 20:41:36,4535,1998,54,50,56,877,32334
2,2015-02-23 00:36:44,4535,2481,50,49,57,510,52624
2,2015-02-22 01:22:36,4535,2974,71,68,120,572,193012
1,2015-02-23 01:32:38,4162,2500,17,16,13,729,3650
5,2015-02-21 02:38:36,1768,930,29,28,47,387,96524
5,2015-02-21 01:45:34,1768,2670,25,23,39,740,17670
5,2015-02-25 05:16:15,1768,425,14,12,12,890,83160
5,2015-02-22 02:48:26,1768,2000,26,24,45,260,92689
4,2015-02-22 03:09:52,5509,2400,9,9,8,337,22442
3,2015-02-23 01:42:51,2443,4525,22,22,32,619,34594
3,2015-02-22 02:31:46,2443,2585,24,24,33,722,5036
NA,2015-02-20 03:30:44,2855,6600,13,13,20,397,240141
1,2015-02-19 02:46:14,790,5700,50,49,61,442,35255
1,2015-02-21 02:52:53,790,2400,70,66,101,522,100970
1,2015-02-19 03:32:30,790,3350,48,48,58,374,46849
1,2015-02-20 01:26:55,790,4250,37,33,43,985,213944
1,2015-02-24 02:40:47,790,3350,61,61,66,178,184886
1,2015-02-23 20:20:06,790,1450,29,28,51,137,136418
1,2015-02-21 02:06:20,790,4950,68,56,69,447,224170
4,2015-02-25 03:56:23,460,8370,89,68,100,358,96754
4,2015-02-23 19:02:24,460,10455,41,40,54,283,225455
4,2015-02-20 03:24:07,460,3285,111,104,185,650,193530
4,2015-02-23 00:42:29,460,2552,55,63,72,798,3015
4,2015-02-19 02:12:40,460,12360,107,105,144,523,168229
4,2015-02-19 02:54:50,460,5030,109,103,164,760,202409
4,2015-02-19 02:15:02,460,3235,104,102,148,926,227194
4,2015-02-20 02:20:51,460,4085,117,111,175,375,217248
4,2015-02-21 04:29:57,460,5280,97,95,127,245,227156
4,2015-02-22 01:11:30,460,2890,79,76,137,284,57172
4,2015-02-19 02:30:36,460,1890,109,105,167,309,43702
4,2015-02-21 00:41:21,460,3535,57,44,53,909,27826
4,2015-02-20 02:07:11,460,2790,117,110,172,439,147583
3,2015-02-21 23:57:09,1445,1245,NA,NA,NA,177,759
3,2015-02-21 06:10:37,323,677,9,7,6,152,22749
3,2015-02-23 16:47:25,323,527,1,1,1,468,81446
3,2015-02-19 03:55:28,323,298,32,29,29,84,74073
3,2015-02-21 02:12:35,3727,4455,11,11,10,401,205473
3,2015-02-24 02:33:08,3727,2475,15,10,10,332,250944
2,2015-02-23 21:54:37,3727,3575,3,2,7,524,6404
3,2015-02-25 04:24:39,3727,3575,6,5,4,867,155880
3,2015-02-21 01:25:55,3727,4386,13,12,7,680,57213
3,2015-02-21 05:12:11,3727,4455,6,3,4,275,149662
3,2015-02-19 00:24:29,3727,715,4,4,5,242,195158
3,2015-02-23 04:26:19,3727,8745,8,7,9,821,111428
5,2015-02-25 00:59:38,6815,3940,17,9,9,1160,82002
3,2015-02-21 04:01:37,4493,3550,23,22,39,287,5093
1,2015-02-21 01:53:45,6972,6200,29,21,19,786,122282
5,2015-02-19 23:49:44,6815,1895,8,6,8,531,48873
5,2015-02-23 22:02:21,6815,950,13,11,13,643,223519
2,2015-02-22 02:35:44,5502,1275,NA,NA,NA,585,221698
6,2015-02-20 22:48:53,5502,3735,NA,NA,NA,892,76232
6,2015-02-23 00:40:28,5502,1795,NA,NA,NA,744,177551
3,2015-02-24 01:39:13,3164,3520,40,31,33,983,80795
3,2015-02-19 19:22:46,3164,9325,15,12,16,729,120212
3,2015-02-23 01:07:54,3164,4510,37,36,36,921,84237
3,2015-02-25 03:01:55,3164,1620,44,40,41,435,227619
3,2015-02-23 19:42:18,3164,1725,15,15,19,362,11840
3,2015-02-19 03:10:08,3164,2140,51,42,45,627,71918
3,2015-02-24 00:27:52,3164,2170,20,14,13,596,9932
3,2015-02-24 01:20:27,3164,2400,31,31,33,806,35967
4,2015-02-19 21:09:24,3164,1975,20,20,24,883,177633
1,2015-02-20 23:02:11,5407,4050,15,15,14,269,80437
2,2015-02-20 01:46:44,126,1990,116,106,124,737,233734
2,2015-02-22 01:55:12,126,2045,127,125,227,319,55205
2,2015-02-24 00:15:51,126,1790,37,32,28,736,72145
2,2015-02-20 23:20:40,126,1095,32,32,46,414,114330
2,2015-02-25 04:35:07,126,2140,66,61,87,558,239573
2,2015-02-20 03:19:17,126,1095,138,102,163,555,217928
2,2015-02-18 22:39:44,126,2880,30,30,35,977,26691
6,2015-02-21 16:45:06,411,2600,NA,NA,NA,556,250181
2,2015-02-18 21:17:37,237,6440,43,35,36,403,158836
2,2015-02-22 01:29:43,237,2610,73,73,132,473,180145
2,2015-02-20 02:29:05,237,4260,109,82,128,527,215011
2,2015-02-19 02:27:31,237,3085,102,86,113,843,169672
2,2015-02-21 01:57:32,237,1990,118,115,193,636,217679
5,2015-02-20 03:27:59,6591,1778,63,45,66,243,107096
5,2015-02-24 22:38:10,6591,1250,19,10,10,623,42319
5,2015-02-21 00:40:14,6591,1395,28,10,20,507,9925
5,2015-02-25 03:01:02,6591,1250,46,44,73,110,165939
5,2015-02-19 02:54:33,6591,4780,53,43,61,496,55128
5,2015-02-19 03:03:21,6591,2500,57,47,63,669,223669
5,2015-02-23 00:17:23,6591,2545,31,26,31,378,106964
3,2015-02-22 21:37:32,6883,891,24,23,27,237,161658
3,2015-02-19 00:05:36,6883,891,15,12,12,237,47641
3,2015-02-20 17:06:01,6883,998,4,3,5,164,110332
3,2015-02-21 21:27:18,6883,1625,20,19,18,489,136340
3,2015-02-20 00:52:03,6883,2190,15,15,21,639,61385
3,2015-02-19 19:29:00,6883,5448,15,13,16,594,227268
3,2015-02-23 20:40:15,1043,1750,21,21,35,304,173118
2,2015-02-20 03:18:15,126,2190,138,102,163,650,14210
5,2015-02-19 01:41:16,1131,3373,40,25,24,474,221786
5,2015-02-25 03:13:30,1131,2566,44,42,72,899,179841
5,2015-02-23 04:32:20,1131,2404,51,46,59,862,151037
5,2015-02-18 21:59:06,1131,4312,19,14,14,350,87661
5,2015-02-24 05:04:58,1131,1626,27,24,24,536,241546
5,2015-02-22 19:01:40,1131,2076,15,15,16,653,110813
5,2015-02-18 20:39:16,1131,1806,22,21,34,527,141251
5,2015-02-24 03:34:35,1131,1667,36,36,62,356,192215
5,2015-02-18 20:23:50,1555,977,22,19,26,688,44146
5,2015-02-18 20:03:46,1555,1085,21,16,21,523,20213
5,2015-02-21 03:05:45,1555,1005,63,61,98,640,172919
5,2015-02-25 03:41:39,1555,307,44,43,71,519,151353
5,2015-02-19 03:00:52,1555,827,63,50,67,654,216104
5,2015-02-23 03:14:04,1555,1045,56,51,86,655,186282
5,2015-02-20 23:34:28,1555,1207,23,13,13,624,111122
3,2015-02-18 20:55:40,1043,3100,22,22,21,305,67557
3,2015-02-21 01:15:18,1043,1275,20,20,16,649,89457
3,2015-02-19 18:56:31,1043,3300,13,13,13,415,152370
3,2015-02-20 02:16:16,1043,1850,30,29,34,784,145351
3,2015-02-22 21:20:05,1043,2799,18,18,22,239,36229
3,2015-02-19 02:14:58,1043,2650,31,31,37,589,97845
3,2015-02-24 02:24:10,1043,2299,32,26,26,506,158868
3,2015-02-23 19:36:05,1043,1499,21,21,25,306,11909
3,2015-02-19 20:36:29,1043,3000,24,23,22,417,207142
3,2015-02-19 02:06:54,1043,3825,30,30,30,542,23375
3,2015-02-23 20:16:44,1043,4000,21,21,27,502,142677
3,2015-02-18 23:49:19,1043,3550,10,8,8,627,171079
3,2015-02-24 01:56:39,1043,1400,27,25,26,312,249983
3,2015-02-24 03:24:48,1043,1250,30,29,31,479,72696
3,2015-02-20 19:06:51,1043,7250,20,20,19,470,69913
2,2015-02-21 03:56:24,1043,2700,45,45,40,623,203223
3,2015-02-24 21:52:56,3164,1095,17,11,11,678,53432
3,2015-02-24 03:46:09,3164,1545,36,23,22,737,77300
3,2015-02-24 00:36:19,3164,1545,21,20,20,777,17089
3,2015-02-19 02:33:41,3164,3740,45,44,43,986,118375
3,2015-02-22 19:23:39,3164,4070,19,16,20,702,232541
3,2015-02-18 20:33:42,3164,1820,23,21,23,815,121288
3,2015-02-22 18:14:47,3164,1095,13,13,14,732,234351
3,2015-02-22 19:50:10,3164,1395,16,16,25,823,140234
3,2015-02-24 19:18:38,3164,7220,14,14,21,1005,212493
5,2015-02-24 03:15:09,1555,1077,33,33,52,968,160227
5,2015-02-21 23:51:31,1555,886,28,24,27,788,80335
5,2015-02-21 20:18:55,1555,1247,22,28,35,688,96969
1,2015-02-21 05:21:48,4398,1350,18,18,25,857,33403
1,2015-02-21 04:59:47,4398,2700,22,22,26,610,6896
1,2015-02-22 21:17:18,4398,2700,10,10,12,469,184626
